Year,City,Country,Average_Temperature,Latitude,Longitude
1945,Hartford,United States,10.538999999999998,40.99,-72.43000000000002
1945,Hayward,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Henderson,United States,17.00116666666667,36.17000000000001,-115.35999999999997
1945,Hialeah,United States,23.485083333333332,26.52,-80.60000000000001
1945,Highlands Ranch,United States,8.598583333333334,39.38,-104.04999999999997
1945,Hollywood,United States,23.485083333333332,26.52,-80.60000000000001
1945,Houston,United States,20.858,29.740000000000006,-96.0
1945,Huntington Beach,United States,15.842083333333333,32.949999999999996,-117.77
1945,Huntsville,United States,15.52075,34.56,-85.62
1945,Independence,United States,11.534249999999998,39.38,-93.64
1945,Indianapolis,United States,11.114083333333332,39.38,-85.31999999999998
1945,Inglewood,United States,15.704916666666668,34.56,-118.70000000000003
1945,Irvine,United States,15.842083333333333,32.949999999999996,-117.77
1945,Irving,United States,18.060333333333336,32.949999999999996,-96.70000000000003
1945,Jackson,United States,18.00125,32.949999999999996,-90.96000000000002
1945,Jacksonville,United States,21.694249999999997,29.740000000000006,-81.23
1945,Jersey City,United States,9.942833333333333,40.99,-74.55999999999999
1945,Joliet,United States,9.711666666666668,40.99,-87.34000000000002
1945,Kansas City,United States,11.534249999999998,39.38,-93.64
1945,Killeen,United States,18.893583333333336,31.350000000000005,-98.01
1945,Knoxville,United States,13.355500000000001,36.17000000000001,-83.53999999999999
1945,Lafayette,United States,20.643416666666667,29.740000000000006,-92.30999999999999
1945,Lakewood,United States,8.598583333333334,39.38,-104.04999999999997
1945,Lancaster,United States,15.704916666666668,34.56,-118.70000000000003
1945,Lansing,United States,8.392083333333334,42.59000000000001,-85.09000000000002
1945,Laredo,United States,22.610166666666668,28.13,-99.09000000000002
1945,Las Vegas,United States,17.00116666666667,36.17000000000001,-115.35999999999997
1945,Lexington Fayette,United States,13.166333333333334,37.779999999999994,-85.41999999999997
1945,Lincoln,United States,9.883083333333333,40.99,-95.86
1945,Little Rock,United States,16.537999999999997,34.56,-91.46000000000002
1945,Long Beach,United States,15.842083333333333,32.949999999999996,-117.77
1945,Los Angeles,United States,15.704916666666668,34.56,-118.70000000000003
1945,Louisville,United States,13.166333333333334,37.779999999999994,-85.41999999999997
1945,Lowell,United States,7.9632499999999995,42.59000000000001,-72.0
1945,Lubbock,United States,16.032999999999998,32.949999999999996,-102.45000000000003
1945,Madison,United States,7.782499999999999,42.59000000000001,-89.45000000000003
1945,Manchester,United States,7.9632499999999995,42.59000000000001,-72.0
1945,Memphis,United States,16.283416666666668,34.56,-89.51
1945,Mesa,United States,20.51175,32.949999999999996,-112.02
1945,Mesquite,United States,18.060333333333336,32.949999999999996,-96.70000000000003
1945,Metairie,United States,20.8295,29.740000000000006,-90.46000000000002
1945,Miami,United States,23.485083333333332,26.52,-80.60000000000001
1945,Milwaukee,United States,9.963750000000001,42.59000000000001,-87.27
1945,Minneapolis,United States,4.697583333333334,45.81,-93.46000000000002
1945,Miramar,United States,23.485083333333332,26.52,-80.60000000000001
1945,Mobile,United States,18.977333333333334,31.350000000000005,-88.59000000000002
1945,Modesto,United States,12.121333333333334,37.779999999999994,-120.0
1945,Montgomery,United States,17.750083333333333,32.949999999999996,-87.13
1945,Moreno Valley,United States,16.627166666666668,34.56,-116.76
1945,Naperville,United States,9.711666666666668,40.99,-87.34000000000002
1945,Nashville,United States,14.435916666666666,36.17000000000001,-87.51
1945,New Haven,United States,10.538999999999998,40.99,-72.43000000000002
1945,New Orleans,United States,20.8295,29.740000000000006,-90.46000000000002
1945,New York,United States,9.942833333333333,40.99,-74.55999999999999
1945,Newark,United States,9.942833333333333,40.99,-74.55999999999999
1945,Newport News,United States,14.22325,37.779999999999994,-77.28999999999999
1945,Nogales,United States,17.136333333333333,31.350000000000005,-111.20000000000003
1945,Norfolk,United States,16.311083333333332,36.17000000000001,-75.58000000000001
1945,Norman,United States,16.266583333333333,34.56,-97.29999999999997
1945,North Las Vegas,United States,17.00116666666667,36.17000000000001,-115.35999999999997
1945,Norwalk,United States,15.704916666666668,34.56,-118.70000000000003
1945,Nuevo Laredo,United States,22.610166666666668,28.13,-99.09000000000002
1945,Oakland,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Oceanside,United States,15.842083333333333,32.949999999999996,-117.77
1945,Oklahoma City,United States,14.892666666666665,36.17000000000001,-97.46000000000002
1945,Olathe,United States,11.662916666666666,39.38,-95.72000000000001
1945,Omaha,United States,9.883083333333333,40.99,-95.86
1945,Ontario,United States,16.627166666666668,34.56,-116.76
1945,Orange,United States,15.842083333333333,32.949999999999996,-117.77
1945,Orlando,United States,22.85675,28.13,-80.90999999999998
1945,Overland Park,United States,11.534249999999998,39.38,-93.64
1945,Oxnard,United States,15.704916666666668,34.56,-118.70000000000003
1945,Palmdale,United States,15.704916666666668,34.56,-118.70000000000003
1945,Paradise,United States,17.00116666666667,36.17000000000001,-115.35999999999997
1945,Pasadena,United States,18.28145833333333,32.149999999999984,-107.34999999999998
1945,Paterson,United States,9.942833333333333,40.99,-74.55999999999999
1945,Pembroke Pines,United States,23.485083333333332,26.52,-80.60000000000001
1945,Peoria,United States,15.071958333333335,36.97,-100.74499999999996
1945,Philadelphia,United States,12.351833333333332,39.38,-74.90999999999998
1945,Phoenix,United States,20.51175,32.949999999999996,-112.02
1945,Pittsburgh,United States,9.708833333333333,40.99,-80.95000000000002
1945,Plano,United States,18.060333333333336,32.949999999999996,-96.70000000000003
1945,Pomona,United States,15.704916666666668,34.56,-118.70000000000003
1945,Port Saint Lucie,United States,23.485083333333332,26.52,-80.60000000000001
1945,Portland,United States,9.841583333333332,45.81,-123.46000000000002
1945,Providence,United States,7.9632499999999995,42.59000000000001,-72.0
1945,Provo,United States,8.867333333333333,39.38,-112.37
1945,Pueblo,United States,10.650833333333335,37.779999999999994,-103.73
1945,Raleigh,United States,15.04866666666667,36.17000000000001,-79.55999999999999
1945,Rancho Cucamonga,United States,16.627166666666668,34.56,-116.76
1945,Reno,United States,11.399666666666668,39.38,-120.69000000000004
1945,Rialto,United States,16.627166666666668,34.56,-116.76
1945,Richardson,United States,18.060333333333336,32.949999999999996,-96.70000000000003
1945,Richmond,United States,14.314791666666666,37.77999999999998,-99.65999999999998
1945,Riverside,United States,16.627166666666668,34.56,-116.76
1945,Rochester,United States,7.855,42.59000000000001,-78.54999999999998
1945,Rockford,United States,7.782499999999999,42.59000000000001,-89.45000000000003
1945,Roseville,United States,11.399666666666668,39.38,-120.69000000000004
1945,Sacramento,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Saint Louis,United States,11.552666666666667,39.38,-89.48
1945,Saint Paul,United States,4.697583333333334,45.81,-93.46000000000002
1945,Saint Petersburg,United States,22.482083333333332,28.13,-82.73
1945,Salem,United States,9.996166666666667,44.199999999999996,-122.98
1945,Salinas,United States,14.506250000000001,36.17000000000001,-121.32999999999998
1945,Salt Lake City,United States,9.879416666666666,40.99,-112.90000000000002
1945,San Antonio,United States,20.465500000000002,29.740000000000006,-97.85000000000001
1945,San Bernardino,United States,16.627166666666668,34.56,-116.76
1945,San Diego,United States,15.842083333333333,32.949999999999996,-117.77
1945,San Francisco,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,San Jose,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Santa Ana,United States,15.842083333333333,32.949999999999996,-117.77
1945,Santa Clara,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Santa Clarita,United States,15.704916666666668,34.56,-118.70000000000003
1945,Santa Rosa,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Savannah,United States,20.090999999999998,31.350000000000005,-81.04999999999998
1945,Scottsdale,United States,20.51175,32.949999999999996,-112.02
1945,Seattle,United States,7.574916666666667,47.42000000000001,-121.97000000000001
1945,Shreveport,United States,17.81483333333333,32.949999999999996,-92.87
1945,Simi Valley,United States,15.704916666666668,34.56,-118.70000000000003
1945,Sioux Falls,United States,6.21125,44.199999999999996,-96.14999999999999
1945,South Bend,United States,9.533416666666668,40.99,-85.21000000000001
1945,Spokane,United States,7.994916666666666,47.42000000000001,-117.24
1945,Spring Valley,United States,17.00116666666667,36.17000000000001,-115.35999999999997
1945,Springfield,United States,10.769277777777775,39.91666666666664,-85.01333333333334
1945,Stamford,United States,9.942833333333333,40.99,-74.55999999999999
1945,Sterling Heights,United States,8.457416666666667,42.59000000000001,-82.90999999999998
1945,Stockton,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Sunnyvale,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Sunrise Manor,United States,17.00116666666667,36.17000000000001,-115.35999999999997
1945,Syracuse,United States,7.895833333333333,42.59000000000001,-76.36
1945,Tacoma,United States,7.574916666666667,47.42000000000001,-121.97000000000001
1945,Tallahassee,United States,20.467916666666667,29.740000000000006,-84.91999999999999
1945,Tampa,United States,22.482083333333332,28.13,-82.73
1945,Tempe,United States,20.51175,32.949999999999996,-112.02
1945,Thornton,United States,8.598583333333334,39.38,-104.04999999999997
1945,Thousand Oaks,United States,15.704916666666668,34.56,-118.70000000000003
1945,Toledo,United States,9.412333333333333,40.99,-83.08000000000001
1945,Toms River,United States,12.351833333333332,39.38,-74.90999999999998
1945,Topeka,United States,11.662916666666666,39.38,-95.72000000000001
1945,Torrance,United States,15.704916666666668,34.56,-118.70000000000003
1945,Tucson,United States,17.136333333333333,31.350000000000005,-111.20000000000003
1945,Tulsa,United States,14.9915,36.17000000000001,-95.47000000000001
1945,Vallejo,United States,14.406333333333334,37.779999999999994,-122.02999999999999
1945,Vancouver,United States,9.841583333333332,45.81,-123.46000000000002
1945,Virginia Beach,United States,16.311083333333332,36.17000000000001,-75.58000000000001
1945,Visalia,United States,15.691083333333331,36.17000000000001,-119.33999999999999
1945,Waco,United States,18.893583333333336,31.350000000000005,-98.01
1945,Warren,United States,8.457416666666667,42.59000000000001,-82.90999999999998
1945,Washington,United States,12.311416666666668,39.38,-76.99
1945,Waterbury,United States,10.538999999999998,40.99,-72.43000000000002
1945,West Covina,United States,15.704916666666668,34.56,-118.70000000000003
1945,West Jordan,United States,9.879416666666666,40.99,-112.90000000000002
1945,West Valley City,United States,9.879416666666666,40.99,-112.90000000000002
1945,Westminster,United States,8.598583333333334,39.38,-104.04999999999997
1945,Wichita,United States,13.042083333333336,37.779999999999994,-97.63
1945,Wichita Falls,United States,16.317083333333333,34.56,-99.24
1945,Windsor,United States,8.457416666666667,42.59000000000001,-82.90999999999998
1945,Winston Salem,United States,15.04866666666667,36.17000000000001,-79.55999999999999
1945,Worcester,United States,7.9632499999999995,42.59000000000001,-72.0
1945,Yonkers,United States,9.942833333333333,40.99,-74.55999999999999
1946,Abilene,United States,17.78658333333333,32.949999999999996,-100.52999999999999
1946,Akron,United States,10.7415,40.99,-80.95000000000002
1946,Albuquerque,United States,11.46375,34.56,-107.02999999999999
1946,Alexandria,United States,12.880249999999998,39.38,-76.99
1946,Allentown,United States,10.631083333333333,40.99,-74.55999999999999
1946,Amarillo,United States,16.001250000000002,34.56,-101.19000000000001
1946,Anaheim,United States,15.936083333333334,32.949999999999996,-117.77
1946,Anchorage,United States,-3.111083333333333,61.88,-151.13000000000002
1946,Ann Arbor,United States,9.739749999999999,42.59000000000001,-82.90999999999998
1946,Antioch,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Arlington,United States,15.894083333333336,36.165,-86.84500000000001
1946,Arvada,United States,3.068166666666668,39.38,-106.13
1946,Atlanta,United States,15.31983333333333,34.56,-83.68000000000002
1946,Aurora,United States,10.477041666666667,40.185,-95.69499999999998
1946,Austin,United States,20.372833333333332,29.740000000000006,-97.85000000000001
1946,Bakersfield,United States,15.367333333333333,36.17000000000001,-119.33999999999999
1946,Baltimore,United States,12.880249999999998,39.38,-76.99
1946,Baton Rouge,United States,20.953916666666668,29.740000000000006,-90.46000000000002
1946,Beaumont,United States,20.60666666666667,29.740000000000006,-94.14999999999999
1946,Bellevue,United States,7.3945,47.42000000000001,-121.97000000000001
1946,Berkeley,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Birmingham,United States,17.793499999999998,32.949999999999996,-87.13
1946,Boston,United States,8.277166666666668,42.59000000000001,-72.0
1946,Bridgeport,United States,10.924750000000001,40.99,-72.43000000000002
1946,Brownsville,United States,23.322166666666664,26.52,-96.72000000000001
1946,Buffalo,United States,8.86925,42.59000000000001,-78.54999999999998
1946,Burbank,United States,15.65191666666667,34.56,-118.70000000000003
1946,Cambridge,United States,8.277166666666668,42.59000000000001,-72.0
1946,Cape Coral,United States,23.889083333333332,26.52,-82.39
1946,Carrollton,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Cary,United States,15.381583333333332,36.17000000000001,-79.55999999999999
1946,Cedar Rapids,United States,9.438666666666666,42.59000000000001,-91.64
1946,Chandler,United States,20.884,32.949999999999996,-112.02
1946,Charleston,United States,19.447,32.949999999999996,-79.47000000000001
1946,Charlotte,United States,16.821166666666667,34.56,-81.73
1946,Chattanooga,United States,15.921416666666666,34.56,-85.62
1946,Chesapeake,United States,16.476666666666667,36.17000000000001,-75.58000000000001
1946,Chicago,United States,11.400916666666667,42.59000000000001,-87.27
1946,Chula Vista,United States,15.936083333333334,32.949999999999996,-117.77
1946,Cincinnati,United States,12.471583333333333,39.38,-85.31999999999998
1946,Clarksville,United States,15.332249999999997,36.17000000000001,-87.51
1946,Clearwater,United States,22.808166666666665,28.13,-82.73
1946,Cleveland,United States,10.7415,40.99,-80.95000000000002
1946,Colorado Springs,United States,9.573250000000002,39.38,-104.04999999999997
1946,Columbia,United States,16.821166666666667,34.56,-81.73
1946,Columbus,United States,14.966166666666672,36.165,-84.22500000000001
1946,Concord,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Coral Springs,United States,23.940416666666668,26.52,-80.60000000000001
1946,Corona,United States,15.936083333333334,32.949999999999996,-117.77
1946,Corpus Christi,United States,22.058833333333336,28.13,-97.27
1946,Costa Mesa,United States,15.936083333333334,32.949999999999996,-117.77
1946,Dallas,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Dayton,United States,12.46475,39.38,-83.24
1946,Denton,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Denver,United States,9.573250000000002,39.38,-104.04999999999997
1946,Des Moines,United States,11.384833333333333,40.99,-93.73
1946,Detroit,United States,9.739749999999999,42.59000000000001,-82.90999999999998
1946,Downey,United States,15.65191666666667,34.56,-118.70000000000003
1946,Durham,United States,15.381583333333332,36.17000000000001,-79.55999999999999
1946,East Los Angeles,United States,15.65191666666667,34.56,-118.70000000000003
1946,Edison,United States,10.631083333333333,40.99,-74.55999999999999
1946,El Monte,United States,15.65191666666667,34.56,-118.70000000000003
1946,El Paso,United States,16.1255,31.350000000000005,-105.54999999999997
1946,Elizabeth,United States,10.631083333333333,40.99,-74.55999999999999
1946,Escondido,United States,15.936083333333334,32.949999999999996,-117.77
1946,Eugene,United States,9.588583333333334,44.199999999999996,-122.98
1946,Evansville,United States,14.720666666666665,37.779999999999994,-87.46000000000002
1946,Fairfield,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Fayetteville,United States,17.125083333333333,34.56,-79.77999999999999
1946,Flint,United States,9.739749999999999,42.59000000000001,-82.90999999999998
1946,Fontana,United States,16.85391666666667,34.56,-116.76
1946,Fort Collins,United States,9.088666666666667,40.99,-104.38
1946,Fort Lauderdale,United States,23.940416666666668,26.52,-80.60000000000001
1946,Fort Wayne,United States,11.108666666666664,40.99,-85.21000000000001
1946,Fort Worth,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Fremont,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Fresno,United States,15.367333333333333,36.17000000000001,-119.33999999999999
1946,Fullerton,United States,15.936083333333334,32.949999999999996,-117.77
1946,Gainesville,United States,20.985416666666666,29.740000000000006,-83.08000000000001
1946,Garden Grove,United States,15.936083333333334,32.949999999999996,-117.77
1946,Garland,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Gilbert,United States,20.884,32.949999999999996,-112.02
1946,Glendale,United States,18.26795833333333,33.754999999999974,-115.35999999999996
1946,Grand Prairie,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Grand Rapids,United States,9.81166666666667,42.59000000000001,-85.09000000000002
1946,Green Bay,United States,8.30875,44.199999999999996,-87.20000000000003
1946,Greensboro,United States,15.381583333333332,36.17000000000001,-79.55999999999999
1946,Hampton,United States,16.476666666666667,36.17000000000001,-75.58000000000001
1946,Hartford,United States,10.924750000000001,40.99,-72.43000000000002
1946,Hayward,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Henderson,United States,17.29625,36.17000000000001,-115.35999999999997
1946,Hialeah,United States,23.940416666666668,26.52,-80.60000000000001
1946,Highlands Ranch,United States,9.573250000000002,39.38,-104.04999999999997
1946,Hollywood,United States,23.940416666666668,26.52,-80.60000000000001
1946,Houston,United States,20.71658333333333,29.740000000000006,-96.0
1946,Huntington Beach,United States,15.936083333333334,32.949999999999996,-117.77
1946,Huntsville,United States,15.921416666666666,34.56,-85.62
1946,Independence,United States,13.517833333333336,39.38,-93.64
1946,Indianapolis,United States,12.471583333333333,39.38,-85.31999999999998
1946,Inglewood,United States,15.65191666666667,34.56,-118.70000000000003
1946,Irvine,United States,15.936083333333334,32.949999999999996,-117.77
1946,Irving,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Jackson,United States,18.44275,32.949999999999996,-90.96000000000002
1946,Jacksonville,United States,21.905416666666667,29.740000000000006,-81.23
1946,Jersey City,United States,10.631083333333333,40.99,-74.55999999999999
1946,Joliet,United States,11.380833333333335,40.99,-87.34000000000002
1946,Kansas City,United States,13.517833333333336,39.38,-93.64
1946,Killeen,United States,19.25483333333333,31.350000000000005,-98.01
1946,Knoxville,United States,13.90191666666667,36.17000000000001,-83.53999999999999
1946,Lafayette,United States,20.792666666666666,29.740000000000006,-92.30999999999999
1946,Lakewood,United States,9.573250000000002,39.38,-104.04999999999997
1946,Lancaster,United States,15.65191666666667,34.56,-118.70000000000003
1946,Lansing,United States,9.81166666666667,42.59000000000001,-85.09000000000002
1946,Laredo,United States,22.46841666666667,28.13,-99.09000000000002
1946,Las Vegas,United States,17.29625,36.17000000000001,-115.35999999999997
1946,Lexington Fayette,United States,14.174750000000001,37.779999999999994,-85.41999999999997
1946,Lincoln,United States,11.639166666666668,40.99,-95.86
1946,Little Rock,United States,17.323249999999998,34.56,-91.46000000000002
1946,Long Beach,United States,15.936083333333334,32.949999999999996,-117.77
1946,Los Angeles,United States,15.65191666666667,34.56,-118.70000000000003
1946,Louisville,United States,14.174750000000001,37.779999999999994,-85.41999999999997
1946,Lowell,United States,8.277166666666668,42.59000000000001,-72.0
1946,Lubbock,United States,16.474500000000003,32.949999999999996,-102.45000000000003
1946,Madison,United States,9.4305,42.59000000000001,-89.45000000000003
1946,Manchester,United States,8.277166666666668,42.59000000000001,-72.0
1946,Memphis,United States,16.898750000000003,34.56,-89.51
1946,Mesa,United States,20.884,32.949999999999996,-112.02
1946,Mesquite,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Metairie,United States,20.953916666666668,29.740000000000006,-90.46000000000002
1946,Miami,United States,23.940416666666668,26.52,-80.60000000000001
1946,Milwaukee,United States,11.400916666666667,42.59000000000001,-87.27
1946,Minneapolis,United States,5.785666666666667,45.81,-93.46000000000002
1946,Miramar,United States,23.940416666666668,26.52,-80.60000000000001
1946,Mobile,United States,19.030166666666666,31.350000000000005,-88.59000000000002
1946,Modesto,United States,11.836250000000001,37.779999999999994,-120.0
1946,Montgomery,United States,17.793499999999998,32.949999999999996,-87.13
1946,Moreno Valley,United States,16.85391666666667,34.56,-116.76
1946,Naperville,United States,11.380833333333335,40.99,-87.34000000000002
1946,Nashville,United States,15.332249999999997,36.17000000000001,-87.51
1946,New Haven,United States,10.924750000000001,40.99,-72.43000000000002
1946,New Orleans,United States,20.953916666666668,29.740000000000006,-90.46000000000002
1946,New York,United States,10.631083333333333,40.99,-74.55999999999999
1946,Newark,United States,10.631083333333333,40.99,-74.55999999999999
1946,Newport News,United States,14.566916666666664,37.779999999999994,-77.28999999999999
1946,Nogales,United States,17.630916666666668,31.350000000000005,-111.20000000000003
1946,Norfolk,United States,16.476666666666667,36.17000000000001,-75.58000000000001
1946,Norman,United States,17.5565,34.56,-97.29999999999997
1946,North Las Vegas,United States,17.29625,36.17000000000001,-115.35999999999997
1946,Norwalk,United States,15.65191666666667,34.56,-118.70000000000003
1946,Nuevo Laredo,United States,22.46841666666667,28.13,-99.09000000000002
1946,Oakland,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Oceanside,United States,15.936083333333334,32.949999999999996,-117.77
1946,Oklahoma City,United States,16.531083333333335,36.17000000000001,-97.46000000000002
1946,Olathe,United States,13.5295,39.38,-95.72000000000001
1946,Omaha,United States,11.639166666666668,40.99,-95.86
1946,Ontario,United States,16.85391666666667,34.56,-116.76
1946,Orange,United States,15.936083333333334,32.949999999999996,-117.77
1946,Orlando,United States,23.235916666666665,28.13,-80.90999999999998
1946,Overland Park,United States,13.517833333333336,39.38,-93.64
1946,Oxnard,United States,15.65191666666667,34.56,-118.70000000000003
1946,Palmdale,United States,15.65191666666667,34.56,-118.70000000000003
1946,Paradise,United States,17.29625,36.17000000000001,-115.35999999999997
1946,Pasadena,United States,18.184249999999995,32.149999999999984,-107.34999999999998
1946,Paterson,United States,10.631083333333333,40.99,-74.55999999999999
1946,Pembroke Pines,United States,23.940416666666668,26.52,-80.60000000000001
1946,Peoria,United States,16.136166666666664,36.97,-100.74499999999996
1946,Philadelphia,United States,12.898249999999999,39.38,-74.90999999999998
1946,Phoenix,United States,20.884,32.949999999999996,-112.02
1946,Pittsburgh,United States,10.7415,40.99,-80.95000000000002
1946,Plano,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Pomona,United States,15.65191666666667,34.56,-118.70000000000003
1946,Port Saint Lucie,United States,23.940416666666668,26.52,-80.60000000000001
1946,Portland,United States,9.668666666666669,45.81,-123.46000000000002
1946,Providence,United States,8.277166666666668,42.59000000000001,-72.0
1946,Provo,United States,9.543166666666668,39.38,-112.37
1946,Pueblo,United States,11.495083333333332,37.779999999999994,-103.73
1946,Raleigh,United States,15.381583333333332,36.17000000000001,-79.55999999999999
1946,Rancho Cucamonga,United States,16.85391666666667,34.56,-116.76
1946,Reno,United States,11.07575,39.38,-120.69000000000004
1946,Rialto,United States,16.85391666666667,34.56,-116.76
1946,Richardson,United States,18.90791666666667,32.949999999999996,-96.70000000000003
1946,Richmond,United States,14.198375,37.77999999999998,-99.65999999999998
1946,Riverside,United States,16.85391666666667,34.56,-116.76
1946,Rochester,United States,8.86925,42.59000000000001,-78.54999999999998
1946,Rockford,United States,9.4305,42.59000000000001,-89.45000000000003
1946,Roseville,United States,11.07575,39.38,-120.69000000000004
1946,Sacramento,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Saint Louis,United States,13.237416666666663,39.38,-89.48
1946,Saint Paul,United States,5.785666666666667,45.81,-93.46000000000002
1946,Saint Petersburg,United States,22.808166666666665,28.13,-82.73
1946,Salem,United States,9.588583333333334,44.199999999999996,-122.98
1946,Salinas,United States,13.96425,36.17000000000001,-121.32999999999998
1946,Salt Lake City,United States,10.547833333333335,40.99,-112.90000000000002
1946,San Antonio,United States,20.372833333333332,29.740000000000006,-97.85000000000001
1946,San Bernardino,United States,16.85391666666667,34.56,-116.76
1946,San Diego,United States,15.936083333333334,32.949999999999996,-117.77
1946,San Francisco,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,San Jose,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Santa Ana,United States,15.936083333333334,32.949999999999996,-117.77
1946,Santa Clara,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Santa Clarita,United States,15.65191666666667,34.56,-118.70000000000003
1946,Santa Rosa,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Savannah,United States,20.195999999999998,31.350000000000005,-81.04999999999998
1946,Scottsdale,United States,20.884,32.949999999999996,-112.02
1946,Seattle,United States,7.3945,47.42000000000001,-121.97000000000001
1946,Shreveport,United States,18.267,32.949999999999996,-92.87
1946,Simi Valley,United States,15.65191666666667,34.56,-118.70000000000003
1946,Sioux Falls,United States,7.339666666666667,44.199999999999996,-96.14999999999999
1946,South Bend,United States,11.108666666666664,40.99,-85.21000000000001
1946,Spokane,United States,7.901916666666666,47.42000000000001,-117.24
1946,Spring Valley,United States,17.29625,36.17000000000001,-115.35999999999997
1946,Springfield,United States,12.064805555555552,39.91666666666664,-85.01333333333334
1946,Stamford,United States,10.631083333333333,40.99,-74.55999999999999
1946,Sterling Heights,United States,9.739749999999999,42.59000000000001,-82.90999999999998
1946,Stockton,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Sunnyvale,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Sunrise Manor,United States,17.29625,36.17000000000001,-115.35999999999997
1946,Syracuse,United States,8.691666666666668,42.59000000000001,-76.36
1946,Tacoma,United States,7.3945,47.42000000000001,-121.97000000000001
1946,Tallahassee,United States,20.753333333333334,29.740000000000006,-84.91999999999999
1946,Tampa,United States,22.808166666666665,28.13,-82.73
1946,Tempe,United States,20.884,32.949999999999996,-112.02
1946,Thornton,United States,9.573250000000002,39.38,-104.04999999999997
1946,Thousand Oaks,United States,15.65191666666667,34.56,-118.70000000000003
1946,Toledo,United States,10.756000000000002,40.99,-83.08000000000001
1946,Toms River,United States,12.898249999999999,39.38,-74.90999999999998
1946,Topeka,United States,13.5295,39.38,-95.72000000000001
1946,Torrance,United States,15.65191666666667,34.56,-118.70000000000003
1946,Tucson,United States,17.630916666666668,31.350000000000005,-111.20000000000003
1946,Tulsa,United States,16.642583333333334,36.17000000000001,-95.47000000000001
1946,Vallejo,United States,13.829833333333335,37.779999999999994,-122.02999999999999
1946,Vancouver,United States,9.668666666666669,45.81,-123.46000000000002
1946,Virginia Beach,United States,16.476666666666667,36.17000000000001,-75.58000000000001
1946,Visalia,United States,15.367333333333333,36.17000000000001,-119.33999999999999
1946,Waco,United States,19.25483333333333,31.350000000000005,-98.01
1946,Warren,United States,9.739749999999999,42.59000000000001,-82.90999999999998
1946,Washington,United States,12.880249999999998,39.38,-76.99
1946,Waterbury,United States,10.924750000000001,40.99,-72.43000000000002
1946,West Covina,United States,15.65191666666667,34.56,-118.70000000000003
1946,West Jordan,United States,10.547833333333335,40.99,-112.90000000000002
1946,West Valley City,United States,10.547833333333335,40.99,-112.90000000000002
1946,Westminster,United States,9.573250000000002,39.38,-104.04999999999997
1946,Wichita,United States,15.032166666666667,37.779999999999994,-97.63
1946,Wichita Falls,United States,17.443,34.56,-99.24
1946,Windsor,United States,9.739749999999999,42.59000000000001,-82.90999999999998
1946,Winston Salem,United States,15.381583333333332,36.17000000000001,-79.55999999999999
1946,Worcester,United States,8.277166666666668,42.59000000000001,-72.0
1946,Yonkers,United States,10.631083333333333,40.99,-74.55999999999999
1947,Abilene,United States,16.641083333333334,32.949999999999996,-100.52999999999999
1947,Akron,United States,9.704499999999998,40.99,-80.95000000000002
1947,Albuquerque,United States,11.140916666666667,34.56,-107.02999999999999
1947,Alexandria,United States,12.056916666666666,39.38,-76.99
1947,Allentown,United States,9.907000000000002,40.99,-74.55999999999999
1947,Amarillo,United States,14.695333333333332,34.56,-101.19000000000001
1947,Anaheim,United States,16.358999999999998,32.949999999999996,-117.77
1947,Anchorage,United States,-1.711083333333334,61.88,-151.13000000000002
1947,Ann Arbor,United States,8.668166666666668,42.59000000000001,-82.90999999999998
1947,Antioch,United States,14.510333333333334,37.779999999999994,-122.02999999999999
